,0,1,2
0,-74.58627016048106,-135.0,-6344867.574088506
1,-43.75740107494488,-163.71896072031322,19778723.738815077
2,-43.751927043633096,-163.7139235134524,19778760.93345377
3,-43.746452283185576,-163.70888801160905,19778798.136892043
4,-43.740976800818785,-163.7038542252017,19778835.34908203
5,-43.7355005899564,-163.6988221431077,19778872.570069678
6,-43.730023654264514,-163.69379177018686,19778909.79983128
7,-43.72454599754739,-163.68876327952734,19778947.03834217
8,-43.71906761315787,-163.68373632347468,19778984.285648752
9,-43.71358850476295,-163.6787110757226,19779021.54172732
10,-43.708108676236456,-163.67368754105024,19779058.806552723
11,-43.702628120859494,-163.66866570770165,19779096.080171876
12,-43.697146842436965,-163.66364558159293,19779133.362560116
13,-43.691664844672964,-163.65862716721318,19779170.653693438
14,-43.686182120879565,-163.6536106212906,19779207.953618545
15,-43.68069867838505,-163.648595617967,19779245.262286805
16,-43.675214510499636,-163.64358231480887,19779282.579744935
17,-43.66972962092727,-163.63857071588674,19779319.905968927
18,-43.66424401347656,-163.63356082752395,19779357.24093408
19,-43.65875768142047,-163.62855263673075,19779394.584687375
20,-43.65327062863524,-163.62354614952875,19779431.937203646
21,-43.64778285879366,-163.61854137159173,19779469.298459075
22,-43.642294365233774,-163.6135384584709,19779506.66850023
23,-43.63680515522236,-163.60853708459354,19779544.047278836
24,-43.63131522202706,-163.60353740748505,19779581.434841927
25,-43.62582456949175,-163.5985394318534,19779618.831164546
26,-43.62033320135947,-163.59354316223067,19779656.236222375
27,-43.61484111092925,-163.5885485886195,19779693.65006229
28,-43.60934830201198,-163.5835557144167,19779731.072659504
29,-43.60385477828291,-163.57856471412416,19779768.50399019
30,-43.598360533141395,-163.57357523899788,19779805.944100507
31,-43.592865573825755,-163.56858746865063,19779843.392942328
32,-43.58736989366417,-163.5636013914851,19779880.850562334
33,-43.58187349636659,-163.55861701155484,19779918.316936422
34,-43.57637638571314,-163.5536343359414,19779955.79204003
35,-43.570878555063345,-163.54865335186042,19779993.2759196
36,-43.56538000819652,-163.54367423231346,19780030.768550593
37,-43.5598807488258,-163.53869664700719,19780068.269908864
38,-43.554380770273134,-163.53372075236044,19780105.780041143
39,-43.54888007978364,-163.52874655913138,19780143.298899226
40,-43.54337867074619,-163.52377405502023,19780180.826529376
41,-43.53787654683925,-163.5188032452652,19780218.362907708
42,-43.53237371187998,-163.5138341365788,19780255.908009358
43,-43.52687015915163,-163.50886671566298,19780293.461881347
44,-43.52136589243607,-163.50390115676052,19780331.02449909
45,-43.515860915518026,-163.49893712843289,19780368.5958379
46,-43.510355221677216,-163.49397478705873,19780406.175944846
47,-43.50484881473147,-163.48901413851476,19780443.764795072
48,-43.499341698362905,-163.48405518719443,19780481.36236462
49,-43.49383386595152,-163.4790979220673,19780518.96869986
50,-43.488325324751315,-163.47414235386768,19780556.583752476
51,-43.48281606803709,-163.46918863856786,19780594.20756952
52,-43.47730609962887,-163.46423644478156,19780631.840126157
53,-43.471795423210345,-163.45928594740155,19780669.481398374
54,-43.46628403212214,-163.45433713326648,19780707.131432846
55,-43.46077193021953,-163.449390008301,19780744.79020442
56,-43.455259121152864,-163.44444457766662,19780782.457689356
57,-43.44974559832883,-163.4395008304067,19780820.133933842
58,-43.44423136893896,-163.43455877587337,19780857.818889964
59,-43.4387164262501,-163.42961857047297,19780895.51260489
60,-43.43320077415399,-163.42467988542515,19780933.215053193
61,-43.427684416337065,-163.41974289227895,19780970.926210888
62,-43.42216734609778,-163.41480757866677,19781008.64612491
63,-43.41664956725967,-163.40987395128093,19781046.37477036
64,-43.411131083476164,-163.40494201485785,19781084.112123385
65,-43.40561188821462,-163.4000117581539,19781121.85822986
66,-43.40009198863843,-163.39508335970123,19781159.613041967
67,-43.39457137804169,-163.39015647071938,19781197.37660673
68,-43.389050060249396,-163.38523126631503,19781235.148899183
69,-43.38352803895103,-163.38030775044234,19781272.92989523
70,-43.37800530750603,-163.37538591211475,19781310.719641503
71,-43.37248186970636,-163.37046575629108,19781348.518113222
72,-43.36695772924255,-163.36554728775607,19781386.32528629
73,-43.36143287950543,-163.36063049516912,19781424.141207144
74,-43.35590732766475,-163.35571555787908,19781461.965827834
75,-43.35038106707539,-163.35080212723537,19781499.79919506
76,-43.34485410153101,-163.34589037744564,19781537.64128398
77,-43.339326434758185,-163.3409803125119,19781575.4920703
78,-43.33379806003957,-163.3360719221846,19781613.35160113
79,-43.32826898117014,-163.33116521141412,19781651.21985168
80,-43.322739201911865,-163.3262601838387,19781689.096797355
81,-43.3172087156133,-163.321356997332,19781726.98248485
82,-43.31167752945103,-163.31645532721572,19781764.876866214
83,-43.30614563677159,-163.31155532803209,19781802.779988147
84,-43.300613041337044,-163.30665700591993,19781840.69182608
85,-43.29507974691128,-163.30176036617996,19781878.612355348
86,-43.28954574683825,-163.29686539702504,19781916.541622758
87,-43.2840110448465,-163.29197210370012,19781954.479603894
88,-43.27847564466633,-163.2870806598665,19781992.426274374
89,-43.272939539639026,-163.2821907173196,19782030.381680988
90,-43.26740273356312,-163.2773024485838,19782068.34579886
91,-43.26186523013551,-163.2724158609248,19782106.3186038
92,-43.25632702272878,-163.26753094053984,19782144.30014241
93,-43.25078811852772,-163.26264769915105,19782182.290366583
94,-43.24524851086816,-163.25776612540437,19782220.28932318
95,-43.239708203550876,-163.2528862233988,19782258.296987284
96,-43.234167200274165,-163.24800816798108,19782296.313334692
97,-43.228625494406096,-163.2431316106027,19782334.338412058
98,-43.22308308967906,-163.23825672408336,19782372.37219491
99,-43.21753998979265,-163.23338351401281,19782410.414659046
100,-43.21199618818065,-163.2285119688017,19782448.46585065
101,-43.20645169199965,-163.22364210009903,19782486.52572179
102,-43.20090649461242,-163.2187738945393,19782524.594319154
103,-43.19536059975296,-163.21390752577057,19782562.671618268
104,-43.18981401112311,-163.20904266462145,19782600.75759486
105,-43.18426672215166,-163.2041794658486,19782638.852295227
106,-43.17871873653939,-163.19931793420358,19782676.95569509
107,-43.173170058023125,-163.1944580765745,19782715.067769937
108,-43.16762067996004,-163.18959988002518,19782753.18856653
109,-43.16207060951265,-163.18474335577065,19782791.318036836
110,-43.15651984010531,-163.17988849182524,19782829.456227154
111,-43.15096837544023,-163.1750354630229,19782867.603113234
112,-43.145416219221836,-163.17018393726545,19782905.758670732
113,-43.139863364871495,-163.16533406890912,19782943.92294603
114,-43.1343098160578,-163.16048586722604,19782982.095915046
115,-43.1287555765898,-163.15563933503998,19783020.277552746
116,-43.12320063978215,-163.15079446062518,19783058.467906214
117,-43.11764501283831,-163.14595125523635,19783096.666927103
118,-43.112088689105526,-163.14110987562856,19783134.874662258
119,-43.10653167228934,-163.1362699901162,19783173.09108738
120,-43.10097396620012,-163.13143177243862,19783211.31617739
121,-43.095415564147906,-163.12659521088077,19783249.54997944
122,-43.08985646987338,-163.1217603114841,19783287.792468958
123,-43.08429668711876,-163.11692707820126,19783326.04362131
124,-43.07873620919133,-163.11209549890674,19783364.303483702
125,-43.0731750433699,-163.10726558620112,19783402.572007187
126,-43.067613182959505,-163.10243749513248,19783440.84923896
127,-43.06205063170286,-163.09761089531304,19783479.135154415
128,-43.05648739334399,-163.09278596036177,19783517.429728925
129,-43.050923461185015,-163.0879626777458,19783555.733009722
130,-43.045358839038805,-163.0831410536106,19783594.044971697
131,-43.03979353061577,-163.07832109184446,19783632.365590435
132,-43.03422752925001,-163.0735027824784,19783670.694912963
133,-43.02866083868574,-163.06868629787817,19783709.032914657
134,-43.02309346263474,-163.06387130633902,19783747.379571047
135,-43.01752539449751,-163.0590579664307,19783785.734928757
136,-43.01195664145736,-163.05424628639358,19783824.09893942
137,-43.006387196843725,-163.04943625668602,19783862.471650116
138,-43.00081706440262,-163.04462788124798,19783900.8530362
139,-42.99524624784712,-163.03982116562696,19783939.243073177
140,-42.98967474057298,-163.0350162667352,19783977.641807705
141,-42.98410254625839,-163.03021285322475,19784016.049215574
142,-42.978529668721364,-163.02541109756075,19784054.465271562
143,-42.97295610125077,-163.02061098974048,19784092.890023097
144,-42.967381851035945,-163.01581253965546,19784131.323421724
145,-42.96180691146837,-163.01101573539114,19784169.76551413
146,-42.95623128626192,-163.00622058290725,19784208.216275852
147,-42.9506549791672,-163.0014270865485,19784246.675682124
148,-42.94507798350283,-162.9966354035481,19784285.14378017
149,-42.939500302984314,-162.991845201772,19784323.620545473
150,-42.93392194143247,-162.98705665617794,19784362.10595282
151,-42.928342892128626,-162.98226975427866,19784400.60004966
152,-42.922763162302964,-162.9774845060048,19784439.10278724
153,-42.91718274526977,-162.9727009018472,19784477.61421282
154,-42.911601644745716,-162.96791894483957,19784516.134301864
155,-42.906019864553315,-162.96313880910046,19784554.663029112
156,-42.90043739796962,-162.9583601473969,19784593.200442098
157,-42.894854248712036,-162.95358313201316,19784631.746516265
158,-42.88927042063918,-162.94880776911737,19784670.3012261
159,-42.88368590692034,-162.94403404607093,19784708.864619892
160,-42.878100714896306,-162.93926197378937,19784747.436648052
161,-42.87251483783885,-162.93449154188997,19784786.01735817
162,-42.86692827950227,-162.9297227542879,19784824.606725413
163,-42.86134104364204,-162.9249557849814,19784863.20472499
164,-42.85575312352758,-162.92019028550317,19784901.811404496
165,-42.85016452294881,-162.91542642949173,19784940.42673885
166,-42.84457524573209,-162.91066422305045,19784979.050702732
167,-42.83898528507401,-162.90590365236267,19785017.683344286
168,-42.833394644730696,-162.90114472467206,19785056.324638646
169,-42.82780332852959,-162.8963874444115,19785094.974560466
170,-42.82221132969895,-162.89163196749683,19785133.633157693
171,-42.816618655553754,-162.88687796917503,19785172.300380826
172,-42.81102529935511,-162.88212560625547,19785210.976277605
173,-42.80543126482599,-162.87737488300286,19785249.660823382
174,-42.79983655579565,-162.8726258050954,19785288.35399278
175,-42.79424116552263,-162.86787836134522,19785327.05583354
176,-42.788645097730985,-162.86313255643097,19785365.76632099
177,-42.783048356285754,-162.85838839483256,19785404.485429533
178,-42.777450934372716,-162.85364603451106,19785443.213207394
179,-42.77185283924313,-162.84890514933483,19785481.94960551
180,-42.76625406425529,-162.84416589546277,19785520.694670953
181,-42.760654613099824,-162.839428278346,19785559.44837928
182,-42.75505448964372,-162.83469230329342,19785598.210704833
183,-42.749453687068176,-162.82995795860526,19785636.981695905
184,-42.743852209099714,-162.8252252502024,19785675.761327818
185,-42.738250059675906,-162.82049434983722,19785714.549574405
186,-42.732647231940604,-162.81576491017074,19785753.34648422
187,-42.72704373318529,-162.81103711162183,19785792.152007908
188,-42.72143955669131,-162.8063109405835,19785830.966193072
189,-42.715834706151846,-162.80158640291563,19785869.789015234
190,-42.71022918550644,-162.79686350402955,19785908.62044822
191,-42.704622987893835,-162.7921422326033,19785947.46054064
192,-42.699016117077846,-162.78742276135782,19785986.309267525
193,-42.69340857692966,-162.7827047587495,19786025.16660315
194,-42.687800360549886,-162.77798838266125,19786064.032596417
195,-42.68219147541103,-162.77327364326788,19786102.90719663
196,-42.676581914647244,-162.76856052800755,19786141.790452477
197,-42.67097168202414,-162.7638490440936,19786180.68233895
198,-42.66536078141408,-162.7591391947333,19786219.582830302
199,-42.65974920591317,-162.75443096898266,19786258.491975486
200,-42.65413695942804,-162.74972454061003,19786297.409748502
201,-42.648524045762315,-162.745019577952,19786336.33612406
202,-42.64291045804423,-162.74031623813005,19786375.27115094
203,-42.637296203682425,-162.73561453077446,19786414.214778814
204,-42.63168127580332,-162.73091444584085,19786453.167056456
205,-42.62606567824539,-162.72621598731047,19786492.12795835
206,-42.62044941484855,-162.72151916124454,19786531.0974589
207,-42.61483247877135,-162.7168241231624,19786570.07560672
208,-42.60921487378344,-162.71213054259206,19786609.062376693
209,-42.60359660372566,-162.70743859317835,19786648.057743266
210,-42.597977661788946,-162.70274826291558,19786687.061754778
211,-42.59235805181361,-162.69805955619526,19786726.074385673
212,-42.58673777757159,-162.69337247979558,19786765.095610827
213,-42.58111683221598,-162.6886870212451,19786804.1254789
214,-42.57549522312873,-162.68400319051267,19786843.163939685
215,-42.56987294353086,-162.67932114574563,19786882.21104134
216,-42.56424999715972,-162.67464055474127,19786921.266759
217,-42.55862638789382,-162.6699615916081,19786960.33106681
218,-42.55300210884651,-162.66528424424607,19786999.404013693
219,-42.54737716386078,-162.66060851745544,19787038.48557403
220,-42.54175155678134,-162.65593441728294,19787077.575722165
221,-42.53612528071862,-162.651261930801,19787116.674507078
222,-42.530498343095594,-162.6465912385221,19787155.781878255
223,-42.52487073705627,-162.64192199198794,19787194.897884406
224,-42.519242466339975,-162.6372543638317,19787234.02250065
225,-42.51361353489834,-162.63258835984342,19787273.15570057
226,-42.50798393580197,-162.62792396871797,19787312.297533423
227,-42.50235367293176,-162.62326119530266,19787351.44797329
228,-42.49672275006476,-162.61860004427464,19787390.606995016
229,-42.491091160268965,-162.61394050391874,19787429.774647854
230,-42.48545891111354,-162.6092827549509,19787468.95088023
231,-42.47982599566518,-162.60462644756873,19787508.13574145
232,-42.47419241770055,-162.59997175570246,19787547.32920632
233,-42.468558181103994,-162.59531868460698,19787586.531248882
234,-42.4629232789386,-162.59066722257683,19787625.741918486
235,-42.457287715158095,-162.58601737539445,19787664.96118868
236,-42.451651493507086,-162.58136914725728,19787704.189034466
237,-42.44601460711606,-162.5767226949966,19787743.42550473
238,-42.44037706342055,-162.57207769383095,19787782.670548778
239,-42.434738855478784,-162.56743429965164,19787821.92421604
240,-42.4290999872464,-162.5627925174024,19787861.186479982
241,-42.42346046246945,-162.558152352943,19787900.457315646
242,-42.41782027427397,-162.5535137938607,19787939.736771934
243,-42.41217942654616,-162.54887684581962,19787979.02482284
244,-42.40653792303317,-162.54424151384305,19788018.32144336
245,-42.40089575692828,-162.53960795488817,19788057.62668194
246,-42.39525293208401,-162.53497583730365,19788096.94051283
247,-42.389609452248145,-162.53034533452993,19788136.262910977
248,-42.38396531064675,-162.52571643558184,19788175.59392462
249,-42.37832051458245,-162.5210891510258,19788214.933503956
250,-42.37267505724427,-162.51646346774123,19788254.28169751
251,-42.36702894248586,-162.51183939257962,19788293.638479482
252,-42.36138217409172,-162.50721709903115,19788333.003824554
253,-42.35573474517837,-162.50259623744844,19788372.377781756
254,-42.350086659600095,-162.49797698268307,19788411.7603253
255,-42.34443792117783,-162.4933593394399,19788451.15142958
256,-42.33878852309526,-162.48874329669533,19788490.5511432
257,-42.33313847269596,-162.4841288642202,19788529.95941598
258,-42.32748776305599,-162.47951603083035,19788569.376297306
259,-42.32183639810185,-162.47490497023117,19788608.801760815
