,0,1,2
0,-9999.0,-9999.0,-9999.0
1,1914470.4704354715,-17030882.73718669,20886189.747335806
2,1916714.1208280248,-17032018.56620187,20885024.8567611
3,1918957.5750289774,-17033154.46813879,20883859.544815246
4,1921200.8368081113,-17034290.444288038,20882693.81003825
5,1923443.852421128,-17035426.498925213,20881527.653913572
6,1925686.7259457926,-17036562.621986687,20880361.075009212
7,1927929.4047641885,-17037698.818507005,20879194.074060034
8,1930171.8870463155,-17038835.08773207,20878026.65185289
9,1932414.1772026632,-17039971.430888258,20876858.806917883
10,1934656.272848543,-17041107.847310048,20875690.540019777
11,1936898.1717236133,-17042244.33631813,20874521.851924434
12,1939139.8281174365,-17043380.90483239,20873352.74116765
13,1941381.3377693377,-17044517.54015323,20872183.209251694
14,1943622.6549068321,-17045654.249175068,20871013.25473321
15,1945863.777086737,-17046791.031265564,20869842.87835644
16,1948104.7025234182,-17047927.885682862,20868672.080895938
17,1950345.4354805874,-17049064.81366025,20867500.86088486
18,1952585.9733260178,-17050201.814561173,20866329.219090164
19,1954826.3141721396,-17051338.88766416,20865157.156279933
20,1957066.4121349582,-17052476.039948776,20863984.67099305
21,1959306.3630518944,-17053613.2586233,20862811.764721494
22,1961546.1211227141,-17054750.55063386,20861638.436017733
23,1963785.6839853807,-17055887.91532206,20860464.685642824
24,1966025.0497528156,-17057025.351966426,20859290.51436619
25,1968264.222169388,-17058162.861850422,20858115.920724094
26,1970503.1995155734,-17059300.444250543,20856940.9054711
27,1972741.9296316695,-17060438.10425836,20855765.46937747
28,1974980.5164100558,-17061575.831574306,20854589.61098517
29,1977218.9056252167,-17062713.63064325,20853413.331805203
30,1979457.101765517,-17063851.50266218,20852236.630371172
31,1981695.1024912673,-17064989.446979407,20851059.507439006
32,1983932.9055437467,-17066127.46291665,20849881.963780332
33,1986170.5151191817,-17067265.551687006,20848703.997941896
34,1988407.9290239522,-17068403.712630782,20847525.610673063
35,1990645.095547373,-17069541.95082826,20846346.802753672
36,1992882.1183047576,-17070680.25593026,20845167.57270683
37,1995118.9431694746,-17071818.632420227,20843987.922047827
38,1997355.5745854005,-17072957.081481684,20842807.849320814
39,1999592.010132649,-17074095.60249037,20841627.35526914
40,2001828.247860707,-17075234.194706187,20840446.440688737
