,0,1,2
0,-74.58627016048106,-135.0,-6344867.574088506
1,40.50474822751812,-72.40279773876574,20573837.26108431
2,40.49923263365681,-72.39914285680435,20573791.138886157
3,40.49371648773041,-72.39548922983342,20573745.008541197
4,40.48819979346197,-72.39183703055642,20573698.87008006
5,40.48268255440389,-72.3881859278374,20573652.723531958
6,40.47716476392522,-72.38453607926604,20573606.56884093
7,40.47164642561223,-72.3808874885116,20573560.4060365
8,40.46612754308701,-72.37724016179025,20573514.235148456
9,40.460608109647524,-72.373594087762,20573468.056120224
10,40.455088132357474,-72.36994927627052,20573421.86901044
11,40.44956760447891,-72.36630571801484,20573375.673762213
12,40.4440465297028,-72.36266358355891,20573329.47040596
13,40.43852491161823,-72.35902254389408,20573283.25897118
14,40.43300274351945,-72.35538275485754,20573237.03940129
15,40.42748002899495,-72.35174422177988,20573190.811725847
16,40.42195677173788,-72.34810694930114,20573144.57597523
17,40.416432965005924,-72.34447092729609,20573098.33209256
18,40.41090861242282,-72.34083616030783,20573052.08010766
19,40.40538371761375,-72.33720282129673,20573005.820050392
20,40.399858273834006,-72.33357056330213,20572959.55186379
21,40.39433228822307,-72.32993956466836,20572913.27560716
22,40.38880575403482,-72.32630981402721,20572866.99122355
23,40.383278674894456,-72.32268131800267,20572820.698742785
24,40.37775105442857,-72.31905407946383,20572774.39819477
25,40.37222288588869,-72.31542808788089,20572728.089522503
26,40.366694172935425,-72.31180334950746,20572681.772756163
27,40.36116491923053,-72.30818003609558,20572635.44792594
28,40.35563511802351,-72.3045578011144,20572589.114974786
29,40.350104776389784,-72.30093682238136,20572542.773961514
30,40.34457388757733,-72.29731708979185,20572496.424829073
31,40.339042455282545,-72.2936986083935,20572450.067607924
32,40.33351048309972,-72.29008138183427,20572403.702327743
33,40.32797796430902,-72.28646540089655,20572357.32893171
34,40.32244490253872,-72.28285083728072,20572310.947449762
35,40.31691130138393,-72.27923736029409,20572264.55791156
36,40.311377154191725,-72.27562512715645,20572218.16026084
37,40.30584246800784,-72.27201414803821,20572171.75455621
38,40.30030723610896,-72.26840441206238,20572125.340740822
39,40.29477146212467,-72.26479592417301,20572078.918844618
40,40.289235149651475,-72.26118868842914,20572032.488897294
41,40.283698292032696,-72.25758286455971,20571986.050842546
42,40.27816089286433,-72.25397811895074,20571939.604710046
43,40.27262295577819,-72.25037462454411,20571893.150529806
44,40.26708447404635,-72.24677237255656,20571846.688244887
45,40.26154545471967,-72.24317137147897,20571800.217913993
46,40.2560058911378,-72.23957161137733,20571753.739480767
47,40.250465786898104,-72.23597309630776,20571707.252974905
48,40.24492514563387,-72.23237583120535,20571660.75842642
49,40.2393839606134,-72.22877997446392,20571614.25577838
50,40.23384223543495,-72.22518519371425,20571567.745060492
51,40.22829997380161,-72.22159166198915,20571521.226303358
52,40.222757168945066,-72.21799936963555,20571474.699449707
53,40.21721382795558,-72.21440832518077,20571428.16455859
54,40.21166994409791,-72.21081851944001,20571381.621573005
55,40.20612552097162,-72.20722995646356,20571335.070522692
56,40.2005805622467,-72.20364264039512,20571288.511437997
57,40.195035061220175,-72.2000567296895,20571241.94426217
58,40.18948902149252,-72.19647189280519,20571195.369024977
59,40.18394244669996,-72.19288830267207,20571148.7857565
60,40.17839533006825,-72.18930594881624,20571102.194399383
61,40.17284767526774,-72.1857248345461,20571055.594983976
62,40.16729948600472,-72.18214496696744,20571008.987540953
63,40.161750755433545,-72.1785663346804,20570962.37201234
64,40.15620149068578,-72.17498911466355,20570915.7484576
65,40.150651684983615,-72.17141296127835,20570869.116819315
66,40.14510134203337,-72.16783804754857,20570822.477128148
67,40.13955046543886,-72.16426437751282,20570775.829413973
68,40.13399904845459,-72.16069194034111,20570729.173619587
69,40.12844709464934,-72.15712074210917,20570682.509774562
70,40.12289460783546,-72.1535507867266,20570635.837910444
71,40.117341581126816,-72.14998223159473,20570589.157968927
72,40.11178802165988,-72.14641475050442,20570542.470009536
73,40.106233922685504,-72.14284850188723,20570495.773975074
74,40.100679287808504,-72.13928348936224,20570449.069895368
75,40.09512412073867,-72.13571971794072,20570402.35780118
76,40.089568414690156,-72.13215717800777,20570355.637634985
77,40.084012173268434,-72.1285958735969,20570308.909426644
78,40.0784554002189,-72.12503580934872,20570262.173207216
79,40.072898088649495,-72.12147714226053,20570215.42891825
80,40.06734024577091,-72.11791954745802,20570168.67661999
81,40.061781864793566,-72.11436318208652,20570121.916254826
82,40.056222949358954,-72.11080804980725,20570075.147852957
83,40.05066350310997,-72.10725415677973,20570028.371444587
84,40.0451035192548,-72.10370149131711,20569981.586972095
85,40.039543001435774,-72.10015005999664,20569934.79446571
86,40.033981953435244,-72.0966000334196,20569887.99395679
87,40.028420368355256,-72.09305106625413,20569841.18538683
88,40.02285825334209,-72.08950333627617,20569794.36881554
89,40.01729560160026,-72.08595683264025,20569747.544185285
90,40.0117324168082,-72.08241156030064,20569700.71152655
