,0,1,2
0,-74.58627016048106,-135.0,-6344867.574088506
1,2.3348874942768942,-151.20912214170937,20193935.038151238
2,2.3418209692026366,-151.2086300179302,20194006.768407695
3,2.348754391018879,-151.20813787318806,20194078.498823486
4,2.35568775522658,-151.2076457107627,20194150.229351025
5,2.362621070599117,-151.20715352374324,20194221.960080005
6,2.36955432831423,-151.20666131790455,20194293.69091808
7,2.3764875370154668,-151.20616908809072,20194365.42195362
8,2.3834206924199814,-151.20567683743573,20194437.153141223
9,2.3903537899426706,-151.20518473519675,20194508.884432398
10,2.39728683839935,-151.20469243967753,20194580.61591731
11,2.4042198333345812,-151.20420012338272,20194652.347548768
12,2.411152770292828,-151.20370778747875,20194724.079279628
13,2.4180856580037027,-151.20321542550047,20194795.81119914
14,2.4250184877319514,-151.20272304483225,20194867.54321583
15,2.431951268120585,-151.2022306382335,20194939.275418103
16,2.438883994757567,-151.20173837734598,20195011.0077592
17,2.4458166631870837,-151.2012459281633,20195082.740191966
18,2.4527492821386354,-151.2007534530573,20195154.47280568
19,2.4596818472432846,-151.20026095563728,20195226.205554046
20,2.4666143540457757,-151.199768436653,20195297.938389905
21,2.473546811188724,-151.19927589219847,20195369.671401627
22,2.4804792143465226,-151.1987833241867,20195441.404543363
23,2.487411559020795,-151.1982907350638,20195513.137767516
24,2.4943438539838594,-151.19779828717236,20195584.871163793
25,2.5012760904143057,-151.19730565069818,20195656.60463984
26,2.508208276954635,-151.1968129868203,20195728.338284038
27,2.515140409279414,-151.1963202987023,20195800.072050534
28,2.522072482890441,-151.1958275892075,20195871.805891737
29,2.5290045065162423,-151.19533485270404,20195943.53989689
30,2.535936475831481,-151.19484209152174,20196015.274020184
31,2.5428683862518406,-151.1943494757516,20196087.008213084
32,2.5498002465916376,-151.19385666494745,20196158.74256577
33,2.55673204798747,-151.19336383166697,20196230.476985425
34,2.5636637991675206,-151.19287097069488,20196302.21156133
35,2.5705954958066255,-151.19237808394425,20196373.946247622
36,2.577527133320422,-151.19188517475368,20196445.68099584
37,2.584458720480111,-151.19139223746177,20196517.415895656
38,2.5913902529608546,-151.19089944240196,20196589.15090127
39,2.5983217261779443,-151.1904064556553,20196660.885964144
40,2.6052531489890454,-151.18991344075638,20196732.62117489
41,2.612184512444648,-151.1894204027347,20196804.35643982
42,2.6191158253156015,-151.18892733509506,20196876.09184865
43,2.6260470832337983,-151.18843424144734,20196947.827355087
44,2.632978281701606,-151.18794112382128,20197019.56291153
45,2.639909429532887,-151.1874479765261,20197091.298608124
46,2.6468405221437674,-151.18695497048705,20197163.034396365
47,2.6537715552091448,-151.18646177286124,20197234.770230424
48,2.6607025374564586,-151.18596854518586,20197306.506199554
49,2.667633460023209,-151.18547529243247,20197378.24221097
50,2.6745643316796905,-151.18498201060683,20197449.97835438
51,2.6814951479716336,-151.18448870045907,20197521.714582615
52,2.688425904444912,-151.1839953656575,20197593.45084849
53,2.6953566098698394,-151.1835021685435,20197665.187241722
54,2.7022872597485774,-151.18300877514037,20197736.923714712
55,2.7092178497569903,-151.18251535661534,20197808.660221595
56,2.7161483885352977,-151.1820219073941,20197880.39685078
57,2.7230788672647805,-151.18152843200247,20197952.133509874
58,2.7300092946719605,-151.1810349260581,20198023.87028818
59,2.7369396663892775,-151.18054139108676,20198095.6071394
60,2.7438699779628966,-151.18004783075693,20198167.344016362
61,2.750800238076133,-151.1795544062173,20198239.08100789
62,2.757730442274659,-151.17906078471282,20198310.81806681
63,2.764660586191398,-151.17856713785687,20198382.55514684
