,0,1,2
0,-74.58627016048106,-135.0,-6344867.574088506
1,39.84958172264929,-142.8707020995541,20563554.118900325
2,39.85516232137507,-142.86718979604666,20563602.008396827
3,39.86074239490441,-142.86367626476758,20563649.89001791
4,39.866321939583365,-142.86016151185126,20563697.763732668
5,39.871900951759145,-142.8566455409341,20563745.629510183
6,39.87747943824991,-142.85312834162792,20563793.487409413
7,39.883057391820145,-142.84960992417902,20563841.337368704
8,39.888634819391164,-142.84609044563882,20563889.179447904
9,39.89421171724026,-142.84256957540106,20563937.013615504
10,39.89978808168151,-142.83904748515695,20563984.839840338
11,39.90536391956424,-142.8355241652963,20564032.658181578
12,39.910939227167006,-142.83199962080508,20564080.46860779
13,39.91651400087409,-142.8284738548603,20564128.271088358
14,39.92208824746304,-142.82494685877714,20564176.065681905
15,39.92766195980755,-142.8214186418362,20564223.852327753
16,39.93323514471871,-142.8178893616371,20564271.63108473
17,39.938807798476134,-142.81435868632911,20564319.401921414
18,39.94437991746558,-142.8108267887638,20564367.16480725
19,39.949951508461034,-142.8072936594147,20564414.919800747
20,39.95552256781281,-142.8037593023438,20564462.666871104
21,39.961093091907266,-142.80022372115096,20564510.405987788
22,39.966663087446754,-142.79668690765175,20564558.13720867
23,39.972232550817395,-142.79314903344874,20564605.860503256
24,39.97780147837113,-142.7896097666024,20564653.575840723
25,39.983369876877894,-142.78606926558018,20564701.28327954
26,39.988937739252684,-142.78252753963122,20564748.98275945
27,39.99450507219426,-142.77898457931278,20564796.67433831
28,40.000071872089876,-142.7754403886445,20564844.357985616
29,40.005638135293346,-142.77189497169732,20564892.033670586
30,40.01120386857065,-142.76834831934445,20564939.701451637
31,40.01676906831007,-142.76480060361098,20564987.361298285
32,40.02233373079638,-142.76125149224296,20565035.01317919
33,40.02789786282836,-142.75770114489785,20565082.65715299
34,40.03346145729118,-142.7541495696342,20565130.293159246
35,40.03902452094721,-142.75059675690062,20565177.92125633
36,40.044587050185896,-142.74704271072267,20565225.541413765
37,40.0501490412938,-142.74348743735797,20565273.153600246
38,40.055710501100755,-142.73993109307278,20565320.757874645
39,40.06127142589248,-142.73637334603313,20565368.354205698
40,40.06683181206071,-142.73281437035737,20565415.94256294
41,40.072391666398076,-142.72925415518588,20565463.523004994
42,40.07795098172536,-142.72569270951965,20565511.095470853
43,40.08350976483379,-142.72213002374647,20565558.660019115
44,40.08906801208023,-142.71856610236296,20565606.21661907
45,40.09462571982291,-142.71500095028566,20565653.765240017
46,40.10018289485109,-142.7114347246502,20565701.3059405
47,40.10573953345273,-142.70786709446256,20565748.838689245
48,40.11129563202172,-142.70429823259613,20565796.36345588
49,40.11685119731028,-142.7007281290611,20565843.880298577
50,40.12240622221332,-142.69715679152316,20565891.389157087
51,40.12796071351621,-142.69358421202529,20565938.890089896
52,40.133514667508784,-142.69001039391586,20565986.38306572
53,40.139068080586284,-142.68643551007253,20566033.86805422
54,40.14462095949686,-142.68285921490747,20566081.34511356
55,40.15017330060064,-142.67928168009513,20566128.814213112
56,40.15572510029342,-142.67570291092855,20566176.275322504
57,40.16127636525239,-142.67212289625132,20566223.728499316
58,40.1668270919075,-142.66854164214118,20566271.173713464
59,40.172377276516954,-142.66495915241964,20566318.610933468
60,40.17792692592899,-142.66137558410358,20566366.04021833
61,40.183476033044805,-142.65779061220428,20566413.461507846
62,40.189024604538105,-142.65420439439438,20566460.874859527
63,40.19457263680565,-142.6506169334688,20566508.280243058
64,40.20012012621085,-142.64702823560881,20566555.67762784
65,40.20566707949422,-142.64343829038245,20566603.06707193
66,40.21121349308787,-142.63984710262253,20566650.44854534
67,40.216759363217726,-142.63625467620534,20566697.8220163
68,40.22230469669152,-142.632661169434,20566745.18754343
69,40.22784948641533,-142.62906625608164,20566792.545066625
70,40.233393739126235,-142.6254700932943,20566839.894643903
71,40.23893745122314,-142.62187268637425,20566887.23624499
72,40.24448061900252,-142.61827403952148,20566934.569838744
73,40.25002324923365,-142.6146741422428,20566981.895483438
74,40.255565338316224,-142.61107299984232,20567029.213148806
75,40.26110688251326,-142.60747078415744,20567076.52280345
76,40.266647888695005,-142.60386714937184,20567123.824506477
77,40.27218834966944,-142.60026227342587,20567171.118196994
78,40.27772827220211,-142.59665614498468,20567218.403933227
79,40.2832676526596,-142.59304877023868,20567265.68168464
80,40.288806487409715,-142.58944015329695,20567312.95142074
81,40.2943447832158,-142.58583028281973,20567360.21319971
82,40.299882536410685,-142.58221916379762,20567407.46699075
83,40.30541974329424,-142.5786069701098,20567454.71276277
84,40.31095641069616,-142.57499335472525,20567501.95057453
85,40.31649253149853,-142.5713784946658,20567549.180365812
86,40.322028112460934,-142.56776237983445,20567596.40219474
87,40.32756314991764,-142.56414501605943,20567643.616030533
88,40.333097640169726,-142.56052640671933,20567690.82184214
89,40.3386315900436,-142.55690654203207,20567738.019688286
90,40.34416499590905,-142.553285594949,20567785.20953848
91,40.34969785406759,-142.5496632332613,20567832.391361684
92,40.355230171274606,-142.5460396156995,20567879.565215975
93,40.36076194045139,-142.5424147508293,20567926.731041525
94,40.36629316831713,-142.5387886294233,20567973.888896085
95,40.37182385127732,-142.53516125555097,20568021.03874952
96,40.3773539856698,-142.53153263296537,20568068.180571087
97,40.382883578177264,-142.52790292132013,20568115.314418256
98,40.38841262524006,-142.5242717882149,20568162.440261185
99,40.39394112312818,-142.52063940592245,20568209.558068566
100,40.39946907865974,-142.51700576464313,20568256.667899016
101,40.40499648824194,-142.51337086886767,20568303.769722406
102,40.41052334807641,-142.50973472421626,20568350.863506854
103,40.41604966504797,-142.50609731870227,20568397.949311554
104,40.42157543194697,-142.5024586627708,20568445.027075544
105,40.42710065558797,-142.49881891461732,20568492.0968574
106,40.43262533237911,-142.49517774231305,20568539.158627015
107,40.43814945852373,-142.49153531781772,20568586.212352563
108,40.44367304086846,-142.4878916325206,20568633.25809284
109,40.449196075788194,-142.48424668929977,20568680.295817483
110,40.45471855955585,-142.48060049451797,20568727.325495258
111,40.460240499050215,-142.47695303617564,20568774.347185235
112,40.465761886998,-142.47330449408196,20568821.360825986
113,40.471282730241555,-142.46965451985972,20568868.366476282
114,40.47680302515746,-142.46600328731222,20568915.364105757
115,40.48232276802009,-142.46235080030476,20568962.35368323
116,40.487841965669965,-142.4586970493799,20569009.335267425
117,40.49336061441542,-142.45504203835324,20569056.308827415
118,40.498878710566146,-142.45138577229434,20569103.274332292
119,40.50439626096037,-142.44772824090708,20569150.231840774
120,40.50991325839881,-142.44406962224815,20569197.18129211
121,40.51542970971775,-142.44040956959478,20569244.122744974
122,40.520945611227184,-142.43674825476987,20569291.056168463
