,0,1,2
0,-74.58627016048106,-135.0,-6344867.574088506
1,-50.559609637567114,137.7356490045895,19738199.795726128
2,-50.56374316125551,137.7434198762306,19738174.519437216
3,-50.56787546699131,137.75119285822882,19738149.252722353
4,-50.57200655949823,137.75896796630565,19738123.99555067
5,-50.57613643324644,137.76674518443673,19738098.747953992
6,-50.58026509298222,137.77452435916874,19738073.50990136
7,-50.584392535726245,137.7823058207782,19738048.28140895
8,-50.5885187585278,137.79008939310057,19738023.062492896
9,-50.59264376607698,137.79787509137606,19737997.853122503
10,-50.59676755542227,137.80566290702663,19737972.65331384
11,-50.60089012358926,137.81345283347736,19737947.463083126
12,-50.60501147531501,137.82124488612484,19737922.282399394
13,-50.60913160508129,137.82903904933593,19737897.111294433
14,-50.61325051757043,137.83683517077563,19737871.949737612
15,-50.617368209834666,137.84463357827943,19737846.79774499
16,-50.62148467890302,137.8524340972601,19737821.655332725
17,-50.62559992950471,137.86023674229114,19737796.52246995
18,-50.62971395869374,137.86804150561295,19737771.399172693
19,-50.63382676345012,137.8758483809034,19737746.285457395
20,-50.63793834852407,137.88365738114962,19737721.18129307
21,-50.64204871094583,137.89146833300956,19737696.086695887
22,-50.646157847749286,137.89928156422718,19737671.00168197
23,-50.65026576367958,137.9070969214599,19737645.926220354
24,-50.65437245315788,137.91491439048318,19737620.86034313
25,-50.65847792092638,137.9227339855448,19737595.804019347
26,-50.66258216401916,137.93055570004645,19737570.757265154
27,-50.66668517947336,137.93837952655022,19737545.720096633
28,-50.67078697202638,137.9462054788935,19737520.692482896
29,-50.674887538663256,137.9540333819026,19737495.67444037
30,-50.67898687644901,137.9618635658826,19737470.66598493
31,-50.68308499011622,137.9696958762572,19737445.667085797
32,-50.68718187409805,137.97753029835945,19737420.677774876
33,-50.6912775331495,137.98536684652893,19737395.69802123
34,-50.69537196425944,137.99320551525324,19737370.72784122
35,-50.69946516449617,138.00104629507007,19737345.767250728
36,-50.703557138558885,138.00888903384018,19737320.81621913
37,-50.70764788348987,138.01673406053408,19737295.87476247
38,-50.71173739635944,138.0245811993482,19737270.942896612
39,-50.71582568181122,138.03243046475222,19737246.0205913
40,-50.719912734366744,138.04028184269498,19737221.107877903
41,-50.72399855871747,138.04813534780033,19737196.204725858
42,-50.728083151908976,138.0559909721894,19737171.311151184
43,-50.732166511015336,138.06384870888638,19737146.42716973
44,-50.73624864067218,138.07170840478503,19737121.552751243
45,-50.74032953795292,138.07957038933256,19737096.687911592
46,-50.74440919990836,138.08743448538536,19737071.832666755
47,-50.748487631220385,138.0953007088302,19737046.98698621
48,-50.75256482642238,138.10316904559062,19737022.15090127
49,-50.7566407901423,138.1110395089065,19736997.32438176
50,-50.760715519457,138.11891209304343,19736972.507443495
51,-50.764789011420696,138.12678662043118,19736947.70010245
52,-50.768861270707774,138.13466344422434,19736922.90232813
53,-50.77293229439691,138.14254238817833,19736898.114136368
54,-50.77700207949409,138.15042344423796,19736873.335543383
55,-50.78107063069389,138.15830662838195,19736848.566518612
56,-50.785137945077466,138.16619193278055,19736823.807077847
57,-50.78920401962751,138.1740793492975,19736799.057237454
58,-50.793268859109844,138.18196872614038,19736774.316966437
